263,42578.42506,3.01221,192.9,188.8,169.9,23.9,21.9,170.3,35.784,507.509,0.00183105,3.87804,4.22272,-10.1777,-0.0007112,0,9.861426393,9.860715193,9.861070793,507.509,562.509,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
264,42578.42517,3.01221,191.6,188.8,169.9,23.9,21.9,170.3,35.7681,507.509,0.00183105,3.87798,4.22272,-9.25488,-0.0005588,0,9.861273993,9.860715193,9.860994593,507.509,562.509,0.145035567,0,0.072515849,0.072515849,0.787344972,0.787344972,0.787281757,0.787408195,0.787344972,0.787344972,-8.02951E-05
265,42578.42529,3.01221,190.8,188.9,169.9,23.9,21.9,170.3,35.784,507.509,0.00183105,3.87798,4.22272,-10.1777,-0.0005588,0,9.861273993,9.860715193,9.860994593,507.509,562.509,0.145035567,0,0.072515849,0.072515849,0.787344972,0.787344972,0.787281757,0.787408195,0.787344972,0.787344972,-8.02951E-05
266,42578.42541,3.01221,190.1,189.5,169.9,23.9,21.9,170.3,35.784,507.509,0.00183105,3.87798,4.22272,-9.25488,-0.0005588,0,9.861273993,9.860715193,9.860994593,507.509,562.509,0.145035567,0,0.072515849,0.072515849,0.787344972,0.787344972,0.787281757,0.787408195,0.787344972,0.787344972,-8.02951E-05
267,42578.42552,3.01221,189.5,190.2,169.9,23.9,21.9,170.3,35.784,507.509,0.00183105,3.87798,4.22272,-10.1777,-0.0005588,0,9.861273993,9.860715193,9.860994593,507.509,562.509,0.145035567,0,0.072515849,0.072515849,0.787344972,0.787344972,0.787281757,0.787408195,0.787344972,0.787344972,-8.02951E-05
268,42578.42565,3.01221,189.1,191.1,169.9,23.9,21.9,170.3,35.7681,507.509,0.00183105,3.87798,4.22272,-10.1777,-0.0005588,0,9.861273993,9.860715193,9.860994593,507.509,562.509,0.145035567,0,0.072515849,0.072515849,0.787344972,0.787344972,0.787281757,0.787408195,0.787344972,0.787344972,-8.02951E-05
269,42578.42575,3.01221,191.8,191.8,169.9,23.9,21.9,170.3,35.784,507.509,0.00183105,3.87793,4.22272,-10.1777,-0.0004318,0,9.861146993,9.860715193,9.860931093,507.509,562.509,0.11207158,0,0.056034635,0.056034635,0.78735934,0.78735934,0.78731049,0.787408195,0.78735934,0.78735934,-6.20464E-05
270,42578.42587,3.01221,192.3,192.2,169.9,23.9,21.9,170.3,35.784,507.509,0.00183105,3.87804,4.22272,-10.1777,-0.0007112,0,9.861426393,9.860715193,9.861070793,507.509,562.509,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
271,42578.42598,3.01221,194.1,191.8,169.9,23.9,21.9,170.3,35.784,507.509,0.00183105,3.87811,4.22272,-9.25488,-0.000889,0,9.861604193,9.860715193,9.861159693,507.509,562.509,0.230745676,0,0.115367943,0.115367943,0.787307617,0.787307617,0.787207056,0.787408195,0.787307617,0.787307617,-0.000127741
272,42578.4261,3.01221,197,191.2,169.9,23.9,21.9,170.3,35.7681,507.509,0.00183105,3.87804,4.22272,-10.1777,-0.0007112,0,9.861426393,9.860715193,9.861070793,507.509,562.509,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
273,42578.42622,3.01221,195.2,190.7,169.9,23.9,21.9,170.2,35.784,507.509,0.00183105,3.87798,4.22272,-10.1777,-0.0005588,0,9.861273993,9.860715193,9.860994593,507.509,562.509,0.145035567,0,0.072515849,0.072515849,0.787344972,0.787344972,0.787281757,0.787408195,0.787344972,0.787344972,-8.02951E-05
274,42578.42633,3.01221,193.5,190.1,169.9,23.9,21.9,170.2,35.784,507.509,0.00183105,3.87798,4.22272,-10.1777,-0.0005588,0,9.861273993,9.860715193,9.860994593,507.509,562.509,0.145035567,0,0.072515849,0.072515849,0.787344972,0.787344972,0.787281757,0.787408195,0.787344972,0.787344972,-8.02951E-05
275,42578.42645,3.01221,192.1,189.6,169.9,23.9,21.9,170.2,35.7681,507.509,0.00183105,3.87798,4.22272,-10.1777,-0.0005588,0,9.861273993,9.860715193,9.860994593,507.509,562.509,0.145035567,0,0.072515849,0.072515849,0.787344972,0.787344972,0.787281757,0.787408195,0.787344972,0.787344972,-8.02951E-05
276,42578.42657,3.01221,190.9,189,169.9,23.9,21.9,170.2,35.784,507.509,0.00183105,3.87804,4.22272,-10.1777,-0.0007112,0,9.861426393,9.860715193,9.861070793,507.509,562.509,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
277,42578.42668,3.01221,190.1,188.9,169.9,23.9,21.9,170.2,35.7681,507.509,0.00183105,3.87804,4.22272,-10.1777,-0.0007112,0,9.861426393,9.860715193,9.861070793,507.509,562.509,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
278,42578.42679,3.01221,189.4,188.8,169.9,23.9,21.9,170.2,35.784,507.509,0.00183105,3.87811,4.22272,-10.1777,-0.000889,0,9.861604193,9.860715193,9.861159693,507.509,562.509,0.230745676,0,0.115367943,0.115367943,0.787307617,0.787307617,0.787207056,0.787408195,0.787307617,0.787307617,-0.000127741
279,42578.42691,3.01221,188.8,188.9,169.9,23.9,21.9,170.2,35.7681,507.509,0.00183105,3.87804,4.22272,-10.1777,-0.0007112,0,9.861426393,9.860715193,9.861070793,507.509,562.509,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
280,42578.42703,3.01221,188.3,189.5,169.9,23.9,21.9,170.2,35.7681,507.509,0.00183105,3.87804,4.22272,-9.25488,-0.0007112,0,9.861426393,9.860715193,9.861070793,507.509,562.509,0.184593408,0,0.092293571,0.092293571,0.787327731,0.787327731,0.787247278,0.787408195,0.787327731,0.787327731,-0.000102193
281,42578.42714,3.01221,191.4,190.2,169.9,23.9,21.9,170.2,35.784,507.509,0.00183105,3.87811,4.22272,-10.1777,-0.000889,0,9.861604193,9.860715193,9.861159693,507.509,562.509,0.230745676,0,0.115367943,0.115367943,0.787307617,0.787307617,0.787207056,0.787408195,0.787307617,0.787307617,-0.000127741
282,42578.42726,3.01221,196.3,190.9,169.9,23.9,21.9,170.2,35.784,507.509,0.00183105,3.87816,4.22272,-9.25488,-0.001016,0,9.861731193,9.860715193,9.861223193,507.509,562.509,0.263712542,0,0.131849876,0.131849876,0.78729325,0.78729325,0.787178327,0.787408195,0.78729325,0.78729325,-0.00014599
283,42578.42738,3.01221,198.6,191.7,169.9,23.9,21.9,170.2,35.784,507.509,0.00183105,3.87811,4.22272,-9.25488,-0.000889,0,9.861604193,9.860715193,9.861159693,507.509,562.509,0.230745676,0,0.115367943,0.115367943,0.787307617,0.787307617,0.787207056,0.787408195,0.787307617,0.787307617,-0.000127741
284,42578.42749,3.01221,202.7,192.2,169.9,23.9,21.9,170.1,35.784,507.509,0.00183105,3.87816,4.22272,-10.1777,-0.001016,0,9.861731193,9.860715193,9.861223193,507.509,562.509,0.263712542,0,0.131849876,0.131849876,0.78729325,0.78729325,0.787178327,0.787408195,0.78729325,0.78729325,-0.00014599
285,42578.4276,2.08276,201.6,191.8,169.9,23.9,21.9,170.1,35.7681,507.509,0.00183105,3.87816,4.22272,-10.1777,-0.001016,0,9.861731193,9.860715193,9.861223193,507.509,562.509,0.263712542,0,0.131849876,0.131849876,0.78729325,0.78729325,0.787178327,0.787408195,0.78729325,0.78729325,-0.00014599
286,42578.42772,3.01221,198.9,191.3,169.9,23.9,21.9,170.1,35.784,507.509,0.00183105,3.87811,4.22272,-10.1777,-0.000889,0,9.861604193,9.860715193,9.861159693,507.509,562.509,0.230745676,0,0.115367943,0.115367943,0.787307617,0.787307617,0.787207056,0.787408195,0.787307617,0.787307617,-0.000127741
