ID,Date (GMT),Time (24hr),ConfP (psi),ActP (psi),Load (lbs),SmallLVDT (in),LargeLVDT (in),LVTemp (C),UVTemp (C),PistonTemp (C),LCTemp (C),AmbTemp (C),CFluidTemp,DilaFDBK (mL),Isco Vol (mL),DnStream Flow (SCCM),Schu01 (in),Schu02 (in),PorePress(psig),US PorePressTemp(C),DS PorePressTemp(C)
750,4/7/2016,8:52:57 AM,2534.39,3.12549,-477.891,0.499749,-0.00445533,187.4,185.5,169,24.5,22,171.9,35.7205,450.876,2.36659,-0.305728,0.81882,708.686,32.6,26.2
751,4/7/2016,8:53:07 AM,2568.16,3.12549,-444.338,0.499749,-0.00427139,186.5,186.3,169,24.4,22,171.9,35.7205,449.403,2.36659,-0.305819,0.818727,710.531,32.8,26
752,4/7/2016,8:53:17 AM,2610.61,3.12549,-455.521,0.499749,-0.00445533,185.6,187.2,168.9,24.5,22,171.9,35.7205,447.481,2.36659,-0.305819,0.818914,708.686,32.8,26
753,4/7/2016,8:53:27 AM,2648.41,3.12549,-455.521,0.499749,-0.00445533,185.1,187.2,168.9,24.5,22,172,35.7205,445.775,2.36659,-0.305819,0.818727,708.686,32.7,25.9
754,4/7/2016,8:53:37 AM,2689.93,3.12549,-492.801,0.499749,-0.00445533,184.7,186.8,168.9,24.5,22,172,35.7205,444.039,2.36659,-0.305911,0.81851,708.686,32.8,26
755,4/7/2016,8:53:47 AM,2727.73,3.12549,-466.705,0.499749,-0.00427139,184.4,186.4,168.9,24.5,22.1,172.1,35.7205,442.101,2.36659,-0.306217,0.818231,715.146,32.8,26
756,4/7/2016,8:53:57 AM,2765.22,3.12549,-466.705,0.499749,-0.00427139,183.9,185.8,168.9,24.5,22,172.1,35.7205,440.442,2.36659,-0.306217,0.818417,735.447,32.8,26
757,4/7/2016,8:54:07 AM,2803.02,3.12549,-455.521,0.499749,-0.00427139,185,185.3,168.9,24.5,22.1,172.1,35.7205,438.705,2.36659,-0.306309,0.818231,756.672,32.8,26
758,4/7/2016,8:54:17 AM,2837.72,3.12549,-455.521,0.499749,-0.00427139,189.9,184.8,168.9,24.5,22.1,172.1,35.7205,436.969,2.36659,-0.306309,0.818045,802.504,32.8,26
759,4/7/2016,8:54:28 AM,2879.24,3.12549,-455.521,0.49973,-0.00427139,192.8,184.3,168.9,24.5,22.1,172.2,35.7205,435.124,2.36659,-0.3064,0.817859,853.566,32.7,26
760,4/7/2016,8:54:37 AM,2917.04,3.12549,-455.521,0.499749,-0.00445533,196.3,183.8,168.9,24.5,22.1,172.2,35.7205,433.496,2.36659,-0.3064,0.818138,908.011,32.7,26
761,4/7/2016,8:54:47 AM,2955.46,3.12549,-455.521,0.49973,-0.00445533,194.5,183.6,168.9,24.5,22.1,172.2,35.7205,431.651,2.36659,-0.306492,0.817859,967.686,32.8,26
762,4/7/2016,8:54:57 AM,2989.23,3.12549,-455.521,0.499749,-0.00445533,192.5,184,168.8,24.5,22.1,172.2,35.7324,430.147,2.36659,-0.306584,0.817859,1017.52,32.7,26
763,4/7/2016,8:55:07 AM,3030.75,3.12549,-455.521,0.49973,-0.00427139,189.9,184.5,168.8,24.5,22.1,172.2,35.7205,428.566,2.36659,-0.306767,0.817859,1054.12,32.8,26
764,4/7/2016,8:55:17 AM,3068.55,3.12549,-455.521,0.499749,-0.00427139,188.5,185.1,168.8,24.5,22.1,172.3,35.7205,426.783,2.36659,-0.306981,0.817859,1092.26,32.7,26
765,4/7/2016,8:55:27 AM,3106.35,3.12549,-455.521,0.499749,-0.00427139,187.2,185.8,168.8,24.5,22.1,172.3,35.7205,425.201,2.36659,-0.307073,0.817859,1114.41,32.8,26
766,4/7/2016,8:55:38 AM,3147.87,3.12549,-455.521,0.49973,-0.00445533,186.2,186.7,168.8,24.5,22.1,172.4,35.7324,423.496,2.36659,-0.307256,0.817642,1132.56,32.8,26
767,4/7/2016,8:55:48 AM,3160.27,3.12549,-455.521,0.499749,-0.00445533,185.6,187,168.8,24.5,22.1,172.4,35.7324,422.845,2.36659,-0.307165,0.817549,1147.02,32.8,26
768,4/7/2016,8:55:57 AM,3159.34,3.12549,-455.521,0.499749,-0.00427139,185.2,186.7,168.8,24.5,22.1,172.4,35.7324,422.953,2.36659,-0.307073,0.817859,1151.02,32.7,26
769,4/7/2016,8:56:07 AM,3159.34,3.12549,-455.521,0.49973,-0.00445533,184.7,186.1,168.8,24.5,22.1,172.4,35.7205,422.953,2.36659,-0.307073,0.817952,1158.71,32.8,26
770,4/7/2016,8:56:17 AM,3159.34,3.12549,-455.521,0.499749,-0.00445533,184.4,185.6,168.8,24.5,22.1,172.4,35.7205,422.953,2.36659,-0.307073,0.817642,1158.71,32.7,25.9
771,4/7/2016,8:56:27 AM,3158.41,3.12549,-455.521,0.49973,-0.00427139,185.7,185.2,168.8,24.5,22.1,172.3,35.7324,422.845,2.36659,-0.306981,0.817735,1157.78,32.8,25.9
772,4/7/2016,8:56:37 AM,3159.34,3.12549,-455.521,0.49973,-0.00445533,188.2,184.7,168.7,24.5,22.1,172.3,35.7324,422.845,2.36659,-0.306889,0.817549,1156.55,32.8,26
773,4/7/2016,8:56:48 AM,3158.41,3.12549,-444.338,0.49973,-0.00445533,188.7,184.1,168.7,24.5,22.1,172.3,35.7324,422.736,2.36659,-0.306889,0.817549,1156.55,32.8,25.9
774,4/7/2016,8:56:58 AM,3156.55,3.12549,-455.521,0.49973,-0.00445533,191,183.7,168.7,24.5,22.1,172.3,35.7205,422.736,2.36659,-0.306889,0.817735,1156.55,32.7,25.9
775,4/7/2016,8:57:07 AM,3156.55,3.12549,-466.705,0.499749,-0.00427139,189.6,183.4,168.7,24.4,22.2,172.2,35.7324,422.736,2.36659,-0.306767,0.817735,1156.55,32.8,25.9
776,4/7/2016,8:57:17 AM,3156.55,3.12549,-477.891,0.499749,-0.00445533,188,184,168.7,24.5,22.1,172.2,35.7205,422.736,2.36659,-0.306767,0.817642,1156.55,32.7,25.9
777,4/7/2016,8:57:27 AM,3156.55,3.12549,-492.801,0.49973,-0.00445533,186.9,184.8,168.6,24.4,22.1,172.2,35.7324,422.69,2.36659,-0.306767,0.817735,1156.55,32.8,25.9
778,4/7/2016,8:57:37 AM,3155.62,3.12549,-477.891,0.49973,-0.00427139,185.8,185.6,168.6,24.4,22.1,172.2,35.7324,422.736,2.36659,-0.306889,0.817735,1156.55,32.8,25.9
779,4/7/2016,8:57:47 AM,3157.48,3.12549,-492.801,0.49973,-0.00427139,185.2,186.4,168.6,24.5,22.1,172.2,35.7324,422.581,2.36659,-0.306981,0.817735,1155.63,32.8,25.9
780,4/7/2016,8:57:58 AM,3165.22,4.05566,-477.891,0.49973,-0.00427139,184.7,187.1,168.6,24.5,22.1,172.2,35.7324,422.225,2.36659,-0.306675,0.817735,1156.55,32.8,25.9
781,4/7/2016,8:58:08 AM,3169.87,4.05566,-492.801,0.49973,-0.00445533,184.2,187.4,168.6,24.4,22.1,172.2,35.7205,422.069,2.36659,-0.306492,0.817859,1156.55,32.8,25.9
782,4/7/2016,8:58:18 AM,3174.83,3.12549,-477.891,0.49973,-0.00427139,183.9,187.1,168.6,24.4,22.1,172.2,35.7205,421.837,2.2776,-0.306584,0.817363,1156.55,32.8,25.9
783,4/7/2016,8:58:27 AM,3178.55,3.12549,-503.986,0.499749,-0.00427139,185.2,186.6,168.6,24.4,22.1,172.1,35.7324,421.604,2.36659,-0.306767,0.817549,1155.63,32.7,25.9
784,4/7/2016,8:58:37 AM,3184.43,3.12549,-492.801,0.49973,-0.00445533,190,186,168.6,24.4,22.1,172.1,35.7324,421.217,2.36659,-0.306767,0.817735,1156.55,32.8,25.9
785,4/7/2016,8:58:47 AM,3188.46,3.12549,-477.891,0.49973,-0.00427139,192.9,185.5,168.6,24.4,22.1,172.1,35.7324,420.984,2.36659,-0.306675,0.817642,1156.55,32.8,25.9
786,4/7/2016,8:58:57 AM,3187.22,3.12549,-477.891,0.499749,-0.00445533,196.8,185,168.6,24.4,22.1,172.1,35.7324,420.845,2.36659,-0.306584,0.817642,1155.63,32.8,25.9
787,4/7/2016,8:59:07 AM,3188.46,3.12549,-477.891,0.49973,-0.00445533,196.2,184.5,168.6,24.4,22.2,172.1,35.7205,420.845,2.36659,-0.306767,0.817456,1156.55,32.8,25.9
788,4/7/2016,8:59:18 AM,3189.39,3.12549,-466.705,0.499749,-0.00427139,193.6,183.9,168.6,24.4,22.2,172.1,35.7324,420.845,2.36659,-0.306675,0.817456,1155.63,32.8,25.9
789,4/7/2016,8:59:28 AM,3189.39,3.12549,-455.521,0.499749,-0.00445533,190.6,183.7,168.6,24.4,22.1,172.2,35.7324,420.845,2.36659,-0.306675,0.817642,1155.63,32.8,25.9
790,4/7/2016,8:59:38 AM,3190.32,3.12549,-455.521,0.499749,-0.00445533,188.9,184.2,168.6,24.4,22.2,172,35.7324,420.845,2.36659,-0.306675,0.817735,1155.63,32.8,25.9
791,4/7/2016,8:59:47 AM,3190.32,4.05566,-444.338,0.499749,-0.00445533,187.6,184.4,168.6,24.4,22.1,172.1,35.7324,420.845,2.36659,-0.306584,0.817859,1155.63,32.8,25.9
792,4/7/2016,8:59:57 AM,3190.32,4.05566,-444.338,0.49973,-0.00427139,186.7,185,168.6,24.4,22.1,172.1,35.7324,420.845,2.36659,-0.3064,0.817859,1156.55,32.9,25.9
793,4/7/2016,9:00:07 AM,3190.32,3.12549,-477.891,0.499749,-0.00445533,185.9,185.8,168.6,24.4,22.1,172.1,35.7324,420.845,2.36659,-0.306492,0.818045,1156.55,32.8,25.9
794,4/7/2016,9:00:17 AM,3190.32,3.12549,-466.705,0.499749,-0.00445533,185.3,186.6,168.6,24.4,22.2,172,35.7205,420.845,2.36659,-0.306492,0.817952,1156.55,32.8,25.9
795,4/7/2016,9:00:28 AM,3190.32,3.12549,-477.891,0.499749,-0.00445533,184.8,186.8,168.6,24.4,22.2,172.1,35.7324,420.845,2.36659,-0.306492,0.817952,1156.55,32.8,25.9
796,4/7/2016,9:00:38 AM,3190.32,3.12549,-444.338,0.49973,-0.00427139,184.4,186.4,168.6,24.4,22.1,172,35.7324,420.845,2.36659,-0.306309,0.817735,1156.55,32.9,25.9
797,4/7/2016,9:00:48 AM,3190.32,3.12549,-455.521,0.499749,-0.00427139,184.2,186,168.6,24.4,22.1,172.1,35.7205,420.845,2.36659,-0.3064,0.817363,1156.55,32.8,26.1
798,4/7/2016,9:00:58 AM,3189.39,3.12549,-455.521,0.499749,-0.00427139,184,185.6,168.6,24.4,22.2,172,35.7324,420.845,2.36659,-0.3064,0.81727,1156.55,32.8,26.1
799,4/7/2016,9:01:07 AM,3188.46,3.12549,-444.338,0.499749,-0.00427139,184.8,185,168.6,24.4,22.2,172.1,35.7205,420.845,2.36659,-0.3064,0.817363,1156.55,32.9,25.9
800,4/7/2016,9:01:17 AM,3188.46,3.12549,-444.338,0.499749,-0.00427139,191,184.5,168.8,24.4,22.2,171.9,35.7324,420.721,2.36659,-0.306492,0.817363,1155.63,32.8,25.9
801,4/7/2016,9:01:27 AM,3188.46,3.12549,-466.705,0.499749,-0.00427139,196,184.2,168.6,24.4,22.2,172.1,35.7205,420.612,2.36659,-0.306584,0.817642,1155.63,32.8,26.1
802,4/7/2016,9:01:38 AM,3188.46,3.12549,-455.521,0.499749,-0.00427139,200.2,184.3,168.6,24.4,22.2,172.1,35.7205,420.612,2.36659,-0.306492,0.817549,1155.63,32.8,26.1
803,4/7/2016,9:01:48 AM,3187.22,3.12549,-455.521,0.499749,-0.00445533,200.3,184.1,168.6,24.4,22.2,172.1,35.7324,420.488,2.36659,-0.306492,0.817177,1155.63,32.8,26.1
804,4/7/2016,9:01:58 AM,3189.39,3.12549,-466.705,0.499749,-0.00427139,196.3,184.7,168.6,24.4,22.2,171.9,35.7205,420.488,2.36659,-0.306584,0.81727,1155.63,32.9,25.9
805,4/7/2016,9:02:08 AM,3189.39,3.12549,-466.705,0.499749,-0.00427139,193.3,185,168.6,24.4,22.2,172,35.7324,420.488,2.36659,-0.306889,0.817456,1155.63,32.8,26.1
806,4/7/2016,9:02:17 AM,3190.32,4.05566,-466.705,0.499749,-0.00445533,190.9,185.6,168.8,24.4,22.2,172,35.7324,420.488,2.36659,-0.306981,0.817735,1155.63,32.8,26.1
807,4/7/2016,9:02:27 AM,3191.25,3.12549,-466.705,0.499749,-0.00445533,189,186.5,168.6,24.4,22.2,172.1,35.7205,420.612,2.36659,-0.306889,0.817859,1155.63,32.9,26.1
808,4/7/2016,9:02:37 AM,3188.46,3.12549,-477.891,0.499749,-0.00427139,188,187.1,168.7,24.4,22.2,172.1,35.7324,420.721,2.36659,-0.306981,0.817549,1155.63,32.9,26.1
809,4/7/2016,9:02:48 AM,3187.22,3.12549,-433.154,0.49973,-0.00427139,187.3,187.1,168.6,24.4,22.2,172.1,35.7205,420.721,2.36659,-0.306767,0.817456,1155.63,32.9,26.1
810,4/7/2016,9:02:58 AM,3188.46,3.12549,-477.891,0.499749,-0.00427139,186.6,186.6,168.7,24.4,22.2,172.1,35.7324,420.721,2.36659,-0.307073,0.817642,1155.63,32.9,26.1
811,4/7/2016,9:03:08 AM,3189.39,4.05566,-444.338,0.49973,-0.00427139,185.9,186.1,168.8,24.5,22.2,172.1,35.7205,420.721,2.2776,-0.306767,0.817549,1155.63,32.9,26.1
812,4/7/2016,9:03:18 AM,3190.32,3.12549,-466.705,0.499749,-0.00427139,185.4,185.5,168.7,24.4,22.2,172.1,35.7324,420.721,2.2776,-0.306767,0.817735,1155.63,32.9,26.1
813,4/7/2016,9:03:27 AM,3190.32,3.12549,-492.801,0.49973,-0.00445533,185,185,168.6,24.4,22.2,172.1,35.7324,420.721,2.36659,-0.306889,0.818138,1155.63,32.9,26.1
814,4/7/2016,9:03:37 AM,3190.32,3.12549,-477.891,0.499749,-0.00427139,184.6,184.4,168.7,24.5,22.2,172.1,35.7205,420.721,2.36659,-0.306889,0.818045,1155.63,32.9,26.1
815,4/7/2016,9:03:47 AM,3190.32,4.05566,-477.891,0.49973,-0.00427139,184.4,183.9,168.8,24.4,22.2,172.1,35.7205,420.721,2.36659,-0.306675,0.817859,1155.63,32.9,26.1
816,4/7/2016,9:03:58 AM,3190.32,3.12549,-466.705,0.49973,-0.00427139,184,183.5,168.8,24.5,22.2,172.1,35.7324,420.721,2.36659,-0.306584,0.817642,1155.63,32.9,26.1
817,4/7/2016,9:04:08 AM,3188.46,3.12549,-477.891,0.49973,-0.00427139,185.5,183.3,168.8,24.4,22.2,172.1,35.7324,420.721,2.36659,-0.306584,0.817735,1155.63,32.9,26.1
818,4/7/2016,9:04:18 AM,3187.22,3.12549,-477.891,0.49973,-0.00427139,190.3,183.9,168.8,24.5,22.2,172.1,35.7324,420.721,2.36659,-0.306675,0.817952,1155.63,32.9,26.1
819,4/7/2016,9:04:28 AM,3187.22,3.12549,-515.17,0.499749,-0.00427139,195.3,184.5,168.8,24.4,22.2,172,35.7324,420.612,2.36659,-0.306767,0.818231,1155.63,32.9,26
820,4/7/2016,9:04:38 AM,3188.46,3.12549,-466.705,0.499749,-0.00427139,198.6,185.5,168.7,24.5,22.2,172,35.7205,420.612,2.2776,-0.306492,0.817859,1155.63,33,26.1
821,4/7/2016,9:04:47 AM,3187.22,3.12549,-455.521,0.499749,-0.00445533,195.9,186.2,168.8,24.5,22.2,172,35.7205,420.612,2.36659,-0.3064,0.817735,1154.71,33,26.1
822,4/7/2016,9:04:57 AM,3188.46,4.05566,-477.891,0.499749,-0.00427139,193.1,187.2,168.8,24.6,22.2,172,35.7205,420.612,2.36659,-0.306584,0.817642,1154.71,32.9,26.1
823,4/7/2016,9:05:08 AM,3189.39,3.12549,-455.521,0.499749,-0.00427139,190.5,187.4,168.8,24.4,22.2,172,35.7324,420.612,2.36659,-0.306675,0.817549,1155.63,33,26.1
824,4/7/2016,9:05:18 AM,3190.32,3.12549,-455.521,0.499749,-0.00445533,189,187.1,168.8,24.4,22.2,172,35.7324,420.612,2.36659,-0.306889,0.817859,1155.63,33,26.1
825,4/7/2016,9:05:28 AM,3191.25,3.12549,-466.705,0.499749,-0.00427139,187.9,186.6,168.8,24.5,22.3,172,35.7324,420.612,2.36659,-0.307073,0.817952,1154.71,33,26.1
826,4/7/2016,9:05:38 AM,3190.32,4.05566,-515.17,0.499749,-0.00427139,186.9,186.1,168.8,24.6,22.3,172,35.7324,420.612,2.36659,-0.307165,0.818231,1154.71,33,26.1
827,4/7/2016,9:05:48 AM,3186.29,3.12549,-466.705,0.49973,-0.00427139,186.1,185.4,168.7,24.5,22.3,172,35.7205,420.845,2.36659,-0.306767,0.817549,1154.71,33,26.1
828,4/7/2016,9:05:58 AM,3187.22,3.12549,-455.521,0.49973,-0.00427139,185.6,185,168.8,24.5,22.3,172,35.7324,420.721,2.36659,-0.306675,0.817642,1154.71,33,26
829,4/7/2016,9:06:07 AM,3188.46,4.05566,-466.705,0.49973,-0.00427139,185.2,184.4,168.8,24.5,22.3,172,35.7324,420.721,2.36659,-0.306889,0.817549,1154.71,32.9,26.1
830,4/7/2016,9:06:17 AM,3189.39,4.05566,-466.705,0.49973,-0.00427139,184.8,184,168.9,24.5,22.3,172,35.7324,420.721,2.36659,-0.306889,0.817642,1154.71,32.9,26
831,4/7/2016,9:06:28 AM,3188.46,4.05566,-455.521,0.49973,-0.00427139,184.4,183.7,168.8,24.5,22.3,172,35.7324,420.721,2.36659,-0.306767,0.817735,1154.71,33,26
832,4/7/2016,9:06:38 AM,3188.46,4.05566,-466.705,0.49973,-0.00427139,184.1,184.3,168.9,24.6,22.3,172,35.7205,420.721,2.36659,-0.306675,0.817952,1154.71,33,26.1
833,4/7/2016,9:06:48 AM,3187.22,3.12549,-515.17,0.499749,-0.00427139,185.3,184.6,168.9,24.6,22.3,172,35.7324,420.721,2.36659,-0.306767,0.818138,1154.71,33,26
834,4/7/2016,9:06:58 AM,3188.46,3.12549,-455.521,0.499749,-0.00427139,189.9,185.3,168.9,24.6,22.3,172,35.7324,420.612,2.36659,-0.3064,0.817859,1154.71,33,26
835,4/7/2016,9:07:08 AM,3187.22,4.05566,-503.986,0.49973,-0.00427139,191.5,186,168.9,24.5,22.3,172,35.7205,420.612,2.36659,-0.3064,0.817952,1154.71,33,26
836,4/7/2016,9:07:18 AM,3187.22,3.12549,-455.521,0.499749,-0.00427139,193.4,186.8,168.9,24.6,22.3,172,35.7205,420.612,2.36659,-0.3064,0.817642,1154.71,33,26
837,4/7/2016,9:07:27 AM,3187.22,4.05566,-466.705,0.499749,-0.00427139,191.7,187,168.9,24.5,22.3,171.9,35.7205,420.612,2.36659,-0.306492,0.817952,1154.71,33,26
838,4/7/2016,9:07:38 AM,3188.46,3.12549,-515.17,0.499749,-0.00427139,189.8,186.6,168.9,24.5,22.3,171.9,35.7324,420.612,2.36659,-0.306584,0.818138,1154.71,33,26
839,4/7/2016,9:07:48 AM,3189.39,3.12549,-492.801,0.499749,-0.00427139,188,186.1,168.9,24.5,22.3,171.9,35.7324,420.612,2.36659,-0.306675,0.817952,1154.71,33,26
840,4/7/2016,9:07:58 AM,3189.39,3.12549,-503.986,0.499749,-0.00427139,187,185.7,168.9,24.5,22.3,171.9,35.7324,420.612,2.36659,-0.306767,0.817859,1154.71,33,26
841,4/7/2016,9:08:08 AM,3190.32,3.12549,-455.521,0.49973,-0.00427139,186.1,185.2,168.9,24.5,22.3,171.9,35.7205,420.612,2.36659,-0.306675,0.817456,1154.71,33,26
842,4/7/2016,9:08:18 AM,3190.32,3.12549,-477.891,0.499749,-0.00427139,185.6,184.7,168.9,24.5,22.3,171.9,35.7205,420.612,2.36659,-0.306675,0.817642,1153.78,33,26
843,4/7/2016,9:08:28 AM,3190.32,3.12549,-455.521,0.499749,-0.00427139,185,184.2,168.9,24.5,22.3,171.9,35.7324,420.612,2.36659,-0.306584,0.81727,1154.71,32.9,26
844,4/7/2016,9:08:38 AM,3190.32,4.05566,-455.521,0.499749,-0.00427139,184.5,183.7,168.9,24.5,22.3,171.9,35.7324,420.612,2.36659,-0.3064,0.817456,1154.71,33,26
845,4/7/2016,9:08:48 AM,3190.32,4.05566,-455.521,0.499749,-0.00427139,184.1,183.4,168.9,24.5,22.3,171.9,35.7205,420.612,2.36659,-0.306492,0.817456,1154.71,33,26
846,4/7/2016,9:08:58 AM,3190.32,3.12549,-466.705,0.499749,-0.00427139,183.7,184,168.9,24.5,22.3,171.9,35.7324,420.612,2.36659,-0.306492,0.817735,1154.71,33,26
847,4/7/2016,9:09:08 AM,3188.46,4.05566,-466.705,0.499749,-0.00427139,185.4,184.8,168.9,24.5,22.3,171.9,35.7324,420.612,2.36659,-0.306492,0.817859,1153.78,33,26
848,4/7/2016,9:09:18 AM,3187.22,3.12549,-477.891,0.499749,-0.00427139,190.2,185.5,168.9,24.5,22.4,171.9,35.7324,420.488,2.36659,-0.3064,0.817952,1154.71,33,26
849,4/7/2016,9:09:28 AM,3187.22,3.12549,-455.521,0.499749,-0.00427139,195.1,186.3,168.9,24.5,22.4,171.9,35.7324,420.333,2.2776,-0.306033,0.817735,1153.78,33,26
850,4/7/2016,9:09:38 AM,3188.46,3.12549,-477.891,0.499749,-0.00427139,198.9,187.1,168.9,24.5,22.4,171.9,35.7324,420.224,2.36659,-0.306309,0.818045,1154.71,33,26
851,4/7/2016,9:09:48 AM,3187.22,4.05566,-503.986,0.49973,-0.00427139,196.8,187.2,168.9,24.5,22.4,171.9,35.7205,420.333,2.36659,-0.306584,0.817952,1153.78,33,26
852,4/7/2016,9:09:58 AM,3189.39,4.05566,-515.17,0.499749,-0.00445533,193.8,186.8,168.9,24.5,22.4,171.9,35.7324,420.333,2.36659,-0.306889,0.817859,1153.78,33,26
853,4/7/2016,9:10:08 AM,3190.32,4.05566,-455.521,0.499749,-0.00445533,190.9,186.3,168.9,24.5,22.4,171.9,35.7205,420.333,2.36659,-0.306767,0.81727,1153.78,33,26
854,4/7/2016,9:10:18 AM,3191.25,3.12549,-477.891,0.499749,-0.00445533,189.3,185.8,168.9,24.5,22.3,171.9,35.7324,420.333,2.36659,-0.306767,0.817642,1153.78,33,26
855,4/7/2016,9:10:28 AM,3191.25,4.05566,-537.537,0.499749,-0.00445533,187.9,185.3,168.9,24.5,22.3,171.9,35.7205,420.333,2.36659,-0.307165,0.818231,1153.78,32.9,26
856,4/7/2016,9:10:38 AM,3190.32,4.05566,-526.354,0.499749,-0.00445533,186.9,184.8,168.9,24.5,22.3,171.9,35.7324,420.333,2.36659,-0.307073,0.818231,1153.78,33,26
857,4/7/2016,9:10:48 AM,3190.32,4.05566,-515.17,0.499749,-0.00427139,186.1,184.2,168.9,24.6,22.3,171.9,35.7324,420.488,2.36659,-0.307165,0.817952,1153.78,33.1,26
858,4/7/2016,9:10:58 AM,3190.32,3.12549,-537.537,0.499749,-0.00445533,185.6,183.7,168.9,24.5,22.3,171.9,35.7324,420.488,2.36659,-0.307256,0.818138,1153.78,33,26
859,4/7/2016,9:11:08 AM,3190.32,3.12549,-477.891,0.499749,-0.00445533,185.2,183.6,168.9,24.4,22.4,171.9,35.7205,420.488,2.36659,-0.306981,0.818045,1153.78,33,26.1
860,4/7/2016,9:11:18 AM,3190.32,3.12549,-455.521,0.499749,-0.00445533,184.8,184,168.8,24.5,22.3,171.9,35.7324,420.488,2.36659,-0.306767,0.818045,1153.78,33.1,26.1
861,4/7/2016,9:11:28 AM,3190.32,4.05566,-455.521,0.499749,-0.00445533,184.4,184.5,168.8,24.6,22.3,172,35.7324,420.457,2.36659,-0.306584,0.817952,1153.78,33.1,26.1
862,4/7/2016,9:11:38 AM,3190.32,3.12549,-537.537,0.499749,-0.00445533,184.2,185.1,168.8,24.5,22.3,172,35.7205,420.457,2.36659,-0.306767,0.817952,1153.78,33,26.1
863,4/7/2016,9:11:48 AM,3188.46,4.05566,-455.521,0.499749,-0.00445533,185.5,185.8,168.9,24.5,22.4,172,35.7324,420.488,2.36659,-0.306492,0.817549,1153.78,33.1,26.1
864,4/7/2016,9:11:58 AM,3187.22,3.12549,-455.521,0.49973,-0.00427139,190.5,186.8,168.9,24.5,22.3,172,35.7324,420.488,2.36659,-0.3064,0.817456,1153.78,33,26.1
865,4/7/2016,9:12:08 AM,3186.29,3.12549,-455.521,0.499749,-0.00445533,192,187.1,168.9,24.5,22.4,172,35.7324,420.333,2.36659,-0.3064,0.817549,1152.86,33.1,26.1
866,4/7/2016,9:12:18 AM,3187.22,3.12549,-466.705,0.499749,-0.00445533,193.6,187.2,168.9,24.5,22.3,171.9,35.7324,420.333,2.36659,-0.3064,0.817456,1153.78,33.1,26.1
867,4/7/2016,9:12:29 AM,3188.46,4.05566,-466.705,0.499749,-0.00445533,191.7,186.9,168.9,24.6,22.4,171.9,35.7205,420.333,2.36659,-0.306492,0.817456,1153.78,33.1,26
868,4/7/2016,9:12:38 AM,3189.39,4.05566,-466.705,0.499749,-0.00427139,189.8,186.4,168.9,24.5,22.3,171.9,35.7324,420.333,2.36659,-0.306492,0.817735,1153.78,33.1,26.1
869,4/7/2016,9:12:48 AM,3189.39,4.05566,-455.521,0.499749,-0.00445533,187.8,185.8,168.9,24.5,22.3,171.9,35.7205,420.333,2.36659,-0.306584,0.817952,1153.78,33.1,26.1
870,4/7/2016,9:12:58 AM,3190.32,4.05566,-455.521,0.499749,-0.00445533,186.9,185.3,168.9,24.5,22.3,171.9,35.7324,420.333,2.36659,-0.306492,0.817952,1153.78,33.1,26.1
871,4/7/2016,9:13:08 AM,3190.32,4.05566,-455.521,0.499749,-0.00427139,186.1,184.7,168.9,24.6,22.3,171.9,35.7324,420.333,2.36659,-0.306584,0.817952,1153.78,33.1,26.1
872,4/7/2016,9:13:18 AM,3190.32,3.12549,-466.705,0.499749,-0.00445533,185.4,184.2,168.9,24.6,22.4,171.9,35.7324,420.333,2.36659,-0.306584,0.818045,1153.78,33.1,26.1
873,4/7/2016,9:13:28 AM,3190.32,4.05566,-455.521,0.499749,-0.00427139,184.8,183.9,168.9,24.6,22.4,171.9,35.7324,420.333,2.36659,-0.3064,0.817952,1153.78,33.1,26.1
874,4/7/2016,9:13:39 AM,3190.32,3.12549,-455.521,0.499749,-0.00445533,184.4,184.1,168.9,24.5,22.4,171.9,35.7324,420.333,2.36659,-0.3064,0.818045,1153.78,33.1,26.1
875,4/7/2016,9:13:49 AM,3190.32,4.05566,-455.521,0.499749,-0.00427139,184,184,168.9,24.5,22.4,171.9,35.7324,420.333,2.36659,-0.3064,0.817859,1152.86,33.1,26.1
876,4/7/2016,9:13:58 AM,3190.32,4.05566,-455.521,0.499749,-0.00445533,183.9,184.6,168.9,24.5,22.4,171.9,35.7324,420.333,2.36659,-0.306125,0.817952,1153.78,33.1,26.1
877,4/7/2016,9:14:08 AM,3187.22,4.05566,-455.521,0.499749,-0.00445533,185.5,185.5,168.9,24.5,22.4,171.9,35.7324,420.333,2.36659,-0.306217,0.817859,1152.86,33.1,26.1
878,4/7/2016,9:14:18 AM,3187.22,4.05566,-455.521,0.499749,-0.00445533,190.6,186.2,168.9,24.5,22.4,171.9,35.7324,420.224,2.36659,-0.306217,0.817642,1153.78,33.1,26.1
879,4/7/2016,9:14:28 AM,3187.22,4.05566,-455.521,0.499749,-0.00445533,195.5,186.6,168.9,24.5,22.4,171.9,35.7324,420.1,2.36659,-0.306309,0.817735,1152.86,33.1,26.1
880,4/7/2016,9:14:38 AM,3187.22,4.05566,-466.705,0.499749,-0.00445533,200.3,187,168.9,24.5,22.4,171.9,35.7324,420.1,2.2776,-0.306492,0.817952,1153.78,33.1,26.1
881,4/7/2016,9:14:49 AM,3188.46,4.05566,-466.705,0.499749,-0.00427139,198.9,186.7,168.9,24.5,22.4,171.9,35.7324,420.1,2.36659,-0.306492,0.817735,1152.86,33.1,26.1
