Seconds, Days, Fractional Density, Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa), Pore Pressure (MPa),Terzaghi Pressure (MPa), Solid Pressure (MPa),Temperature (C))
5.229252e+04,6.052375e-01,8.781759e-01,8.789647e-01,1.803654e-01,1.815432e-07,1.389168e+01,-7.952179e-02,1.397120e+01,1.582982e+01,1.722000e+02
5.230252e+04,6.053533e-01,8.781826e-01,8.789663e-01,1.803672e-01,1.814954e-07,1.389142e+01,-7.926607e-02,1.397069e+01,1.582937e+01,1.722000e+02
5.231252e+04,6.054690e-01,8.781893e-01,8.789679e-01,1.803690e-01,1.814476e-07,1.389116e+01,-7.901035e-02,1.397017e+01,1.582892e+01,1.722000e+02
5.232252e+04,6.055848e-01,8.781959e-01,8.789695e-01,1.803708e-01,1.813998e-07,1.389091e+01,-7.875464e-02,1.396966e+01,1.582847e+01,1.722000e+02
5.233252e+04,6.057005e-01,8.782026e-01,8.789711e-01,1.803726e-01,1.813521e-07,1.389065e+01,-7.849892e-02,1.396915e+01,1.582802e+01,1.722000e+02
5.234252e+04,6.058163e-01,8.782092e-01,8.789726e-01,1.803744e-01,1.813043e-07,1.389039e+01,-7.824320e-02,1.396863e+01,1.582757e+01,1.722000e+02
5.235252e+04,6.059320e-01,8.782159e-01,8.789742e-01,1.803763e-01,1.812566e-07,1.389013e+01,-7.798748e-02,1.396812e+01,1.582712e+01,1.722000e+02
5.236253e+04,6.060477e-01,8.782225e-01,8.789758e-01,1.803781e-01,1.812089e-07,1.388987e+01,-7.773177e-02,1.396761e+01,1.582667e+01,1.722000e+02
5.237253e+04,6.061635e-01,8.782292e-01,8.789774e-01,1.803799e-01,1.811612e-07,1.388962e+01,-7.747605e-02,1.396709e+01,1.582622e+01,1.722000e+02
5.238253e+04,6.062792e-01,8.782359e-01,8.789790e-01,1.803817e-01,1.811136e-07,1.388936e+01,-7.722033e-02,1.396658e+01,1.582577e+01,1.722000e+02
5.239253e+04,6.063950e-01,8.782425e-01,8.789806e-01,1.803835e-01,1.810659e-07,1.388910e+01,-7.696462e-02,1.396607e+01,1.582532e+01,1.722000e+02
5.240253e+04,6.065107e-01,8.782492e-01,8.789822e-01,1.803853e-01,1.810183e-07,1.388884e+01,-7.670890e-02,1.396555e+01,1.582487e+01,1.722000e+02
5.241253e+04,6.066265e-01,8.782486e-01,8.789838e-01,1.803871e-01,1.809706e-07,1.388879e+01,-7.655586e-02,1.396535e+01,1.582480e+01,1.722016e+02
5.242253e+04,6.067422e-01,8.782374e-01,8.789854e-01,1.803889e-01,1.809230e-07,1.388905e+01,-7.655586e-02,1.396560e+01,1.582530e+01,1.722056e+02
5.243253e+04,6.068580e-01,8.782261e-01,8.789870e-01,1.803907e-01,1.808754e-07,1.388930e+01,-7.655586e-02,1.396586e+01,1.582580e+01,1.722096e+02
5.244253e+04,6.069737e-01,8.782149e-01,8.789886e-01,1.803926e-01,1.808279e-07,1.388956e+01,-7.655586e-02,1.396612e+01,1.582629e+01,1.722136e+02
5.245253e+04,6.070895e-01,8.782036e-01,8.789901e-01,1.803944e-01,1.807803e-07,1.388982e+01,-7.655586e-02,1.396637e+01,1.582679e+01,1.722176e+02
5.246253e+04,6.072052e-01,8.781923e-01,8.789917e-01,1.803962e-01,1.807328e-07,1.389007e+01,-7.655586e-02,1.396663e+01,1.582728e+01,1.722216e+02
5.247253e+04,6.073210e-01,8.781811e-01,8.789933e-01,1.803980e-01,1.806852e-07,1.389033e+01,-7.655586e-02,1.396688e+01,1.582778e+01,1.722256e+02
5.248253e+04,6.074367e-01,8.781698e-01,8.789949e-01,1.803998e-01,1.806377e-07,1.389058e+01,-7.655586e-02,1.396714e+01,1.582827e+01,1.722295e+02
5.249253e+04,6.075524e-01,8.781586e-01,8.789965e-01,1.804016e-01,1.805902e-07,1.389084e+01,-7.655586e-02,1.396740e+01,1.582877e+01,1.722335e+02
5.250253e+04,6.076682e-01,8.781473e-01,8.789981e-01,1.804034e-01,1.805428e-07,1.389110e+01,-7.655586e-02,1.396765e+01,1.582926e+01,1.722375e+02
5.251253e+04,6.077839e-01,8.781360e-01,8.789997e-01,1.804052e-01,1.804953e-07,1.389135e+01,-7.655586e-02,1.396791e+01,1.582976e+01,1.722415e+02
5.252253e+04,6.078997e-01,8.781248e-01,8.790013e-01,1.804070e-01,1.804479e-07,1.389161e+01,-7.655586e-02,1.396816e+01,1.583025e+01,1.722455e+02
5.253253e+04,6.080154e-01,8.781135e-01,8.790028e-01,1.804088e-01,1.804004e-07,1.389186e+01,-7.655586e-02,1.396842e+01,1.583075e+01,1.722495e+02
5.254253e+04,6.081312e-01,8.781023e-01,8.790044e-01,1.804106e-01,1.803530e-07,1.389212e+01,-7.655586e-02,1.396868e+01,1.583125e+01,1.722535e+02
5.255253e+04,6.082469e-01,8.780910e-01,8.790060e-01,1.804124e-01,1.803056e-07,1.389238e+01,-7.655586e-02,1.396893e+01,1.583174e+01,1.722575e+02
5.256253e+04,6.083627e-01,8.780797e-01,8.790076e-01,1.804142e-01,1.802583e-07,1.389263e+01,-7.655586e-02,1.396919e+01,1.583224e+01,1.722615e+02
5.257254e+04,6.084784e-01,8.780685e-01,8.790092e-01,1.804160e-01,1.802109e-07,1.389289e+01,-7.655586e-02,1.396944e+01,1.583273e+01,1.722655e+02
5.258254e+04,6.085942e-01,8.780572e-01,8.790108e-01,1.804178e-01,1.801636e-07,1.389314e+01,-7.655586e-02,1.396970e+01,1.583323e+01,1.722695e+02
5.259254e+04,6.087099e-01,8.780460e-01,8.790124e-01,1.804196e-01,1.801162e-07,1.389340e+01,-7.655586e-02,1.396996e+01,1.583372e+01,1.722734e+02
5.260254e+04,6.088257e-01,8.780347e-01,8.790139e-01,1.804214e-01,1.800689e-07,1.389366e+01,-7.655586e-02,1.397021e+01,1.583422e+01,1.722774e+02
5.261254e+04,6.089414e-01,8.780234e-01,8.790155e-01,1.804232e-01,1.800216e-07,1.389391e+01,-7.655586e-02,1.397047e+01,1.583471e+01,1.722814e+02
5.262254e+04,6.090571e-01,8.780122e-01,8.790171e-01,1.804250e-01,1.799744e-07,1.389417e+01,-7.655586e-02,1.397072e+01,1.583521e+01,1.722854e+02
5.263254e+04,6.091729e-01,8.780009e-01,8.790187e-01,1.804268e-01,1.799271e-07,1.389442e+01,-7.655586e-02,1.397098e+01,1.583571e+01,1.722894e+02
5.264254e+04,6.092886e-01,8.779897e-01,8.790203e-01,1.804286e-01,1.798799e-07,1.389468e+01,-7.655586e-02,1.397124e+01,1.583620e+01,1.722934e+02
5.265254e+04,6.094044e-01,8.779784e-01,8.790218e-01,1.804304e-01,1.798326e-07,1.389494e+01,-7.655586e-02,1.397149e+01,1.583670e+01,1.722974e+02
5.266254e+04,6.095201e-01,8.779745e-01,8.790234e-01,1.804322e-01,1.797854e-07,1.389501e+01,-7.664392e-02,1.397166e+01,1.583687e+01,1.722986e+02
5.267254e+04,6.096359e-01,8.779844e-01,8.790250e-01,1.804340e-01,1.797382e-07,1.389476e+01,-7.689787e-02,1.397166e+01,1.583643e+01,1.722946e+02
5.268254e+04,6.097516e-01,8.779944e-01,8.790266e-01,1.804358e-01,1.796910e-07,1.389450e+01,-7.715183e-02,1.397165e+01,1.583600e+01,1.722906e+02
5.269254e+04,6.098674e-01,8.780043e-01,8.790282e-01,1.804376e-01,1.796439e-07,1.389425e+01,-7.740578e-02,1.397165e+01,1.583556e+01,1.722866e+02
5.270254e+04,6.099831e-01,8.780142e-01,8.790297e-01,1.804394e-01,1.795967e-07,1.389399e+01,-7.765974e-02,1.397165e+01,1.583512e+01,1.722827e+02
5.271254e+04,6.100989e-01,8.780242e-01,8.790313e-01,1.804412e-01,1.795496e-07,1.389373e+01,-7.791369e-02,1.397165e+01,1.583469e+01,1.722787e+02
5.272254e+04,6.102146e-01,8.780341e-01,8.790329e-01,1.804430e-01,1.795025e-07,1.389348e+01,-7.816764e-02,1.397165e+01,1.583425e+01,1.722747e+02
5.273254e+04,6.103304e-01,8.780441e-01,8.790345e-01,1.804448e-01,1.794554e-07,1.389322e+01,-7.842160e-02,1.397164e+01,1.583381e+01,1.722707e+02
5.274254e+04,6.104461e-01,8.780540e-01,8.790361e-01,1.804466e-01,1.794083e-07,1.389297e+01,-7.867555e-02,1.397164e+01,1.583338e+01,1.722667e+02
5.275254e+04,6.105619e-01,8.780639e-01,8.790376e-01,1.804484e-01,1.793613e-07,1.389271e+01,-7.892950e-02,1.397164e+01,1.583294e+01,1.722627e+02
5.276254e+04,6.106776e-01,8.780739e-01,8.790392e-01,1.804502e-01,1.793142e-07,1.389245e+01,-7.918346e-02,1.397164e+01,1.583251e+01,1.722587e+02
5.277254e+04,6.107933e-01,8.780838e-01,8.790408e-01,1.804520e-01,1.792672e-07,1.389220e+01,-7.943741e-02,1.397164e+01,1.583207e+01,1.722547e+02
5.278255e+04,6.109091e-01,8.780937e-01,8.790424e-01,1.804538e-01,1.792202e-07,1.389194e+01,-7.969137e-02,1.397163e+01,1.583163e+01,1.722507e+02
5.279255e+04,6.110248e-01,8.781037e-01,8.790439e-01,1.804556e-01,1.791732e-07,1.389169e+01,-7.994532e-02,1.397163e+01,1.583120e+01,1.722467e+02
5.280255e+04,6.111406e-01,8.781136e-01,8.790455e-01,1.804573e-01,1.791262e-07,1.389143e+01,-8.019927e-02,1.397163e+01,1.583076e+01,1.722427e+02
5.281255e+04,6.112563e-01,8.781236e-01,8.790471e-01,1.804591e-01,1.790792e-07,1.389117e+01,-8.045323e-02,1.397163e+01,1.583032e+01,1.722387e+02
5.282255e+04,6.113721e-01,8.781335e-01,8.790487e-01,1.804609e-01,1.790323e-07,1.389092e+01,-8.070718e-02,1.397163e+01,1.582989e+01,1.722348e+02
5.283255e+04,6.114878e-01,8.781434e-01,8.790502e-01,1.804627e-01,1.789853e-07,1.389066e+01,-8.096113e-02,1.397162e+01,1.582945e+01,1.722308e+02
5.284255e+04,6.116036e-01,8.781534e-01,8.790518e-01,1.804645e-01,1.789384e-07,1.389041e+01,-8.121509e-02,1.397162e+01,1.582901e+01,1.722268e+02
5.285255e+04,6.117193e-01,8.781633e-01,8.790534e-01,1.804663e-01,1.788915e-07,1.389015e+01,-8.146904e-02,1.397162e+01,1.582858e+01,1.722228e+02
5.286255e+04,6.118351e-01,8.781732e-01,8.790550e-01,1.804681e-01,1.788446e-07,1.388989e+01,-8.172300e-02,1.397162e+01,1.582814e+01,1.722188e+02
5.287255e+04,6.119508e-01,8.781832e-01,8.790565e-01,1.804699e-01,1.787978e-07,1.388964e+01,-8.197695e-02,1.397162e+01,1.582771e+01,1.722148e+02
5.288255e+04,6.120666e-01,8.781931e-01,8.790581e-01,1.804717e-01,1.787509e-07,1.388938e+01,-8.223090e-02,1.397161e+01,1.582727e+01,1.722108e+02
5.289255e+04,6.121823e-01,8.782030e-01,8.790597e-01,1.804735e-01,1.787041e-07,1.388913e+01,-8.248486e-02,1.397161e+01,1.582683e+01,1.722068e+02
5.290255e+04,6.122980e-01,8.782130e-01,8.790612e-01,1.804752e-01,1.786572e-07,1.388887e+01,-8.273881e-02,1.397161e+01,1.582640e+01,1.722028e+02
5.291255e+04,6.124138e-01,8.782220e-01,8.790628e-01,1.804770e-01,1.786104e-07,1.388876e+01,-8.291862e-02,1.397168e+01,1.582614e+01,1.722000e+02
5.292255e+04,6.125295e-01,8.782286e-01,8.790644e-01,1.804788e-01,1.785636e-07,1.388902e+01,-8.291862e-02,1.397194e+01,1.582631e+01,1.722000e+02
5.293255e+04,6.126453e-01,8.782353e-01,8.790660e-01,1.804806e-01,1.785169e-07,1.388928e+01,-8.291862e-02,1.397220e+01,1.582648e+01,1.722000e+02
5.294255e+04,6.127610e-01,8.782419e-01,8.790675e-01,1.804824e-01,1.784701e-07,1.388954e+01,-8.291862e-02,1.397246e+01,1.582666e+01,1.722000e+02
5.295255e+04,6.128768e-01,8.782486e-01,8.790691e-01,1.804842e-01,1.784234e-07,1.388980e+01,-8.291862e-02,1.397271e+01,1.582683e+01,1.722000e+02
5.296255e+04,6.129925e-01,8.782553e-01,8.790707e-01,1.804860e-01,1.783767e-07,1.389005e+01,-8.291862e-02,1.397297e+01,1.582700e+01,1.722000e+02
5.297255e+04,6.131083e-01,8.782619e-01,8.790722e-01,1.804877e-01,1.783299e-07,1.389031e+01,-8.291862e-02,1.397323e+01,1.582718e+01,1.722000e+02
5.298256e+04,6.132240e-01,8.782686e-01,8.790738e-01,1.804895e-01,1.782833e-07,1.389057e+01,-8.291862e-02,1.397349e+01,1.582735e+01,1.722000e+02
5.299256e+04,6.133398e-01,8.782752e-01,8.790754e-01,1.804913e-01,1.782366e-07,1.389083e+01,-8.291862e-02,1.397375e+01,1.582752e+01,1.722000e+02
5.300256e+04,6.134555e-01,8.782819e-01,8.790769e-01,1.804931e-01,1.781899e-07,1.389108e+01,-8.291862e-02,1.397400e+01,1.582769e+01,1.722000e+02
5.301256e+04,6.135713e-01,8.782886e-01,8.790785e-01,1.804949e-01,1.781433e-07,1.389134e+01,-8.291862e-02,1.397426e+01,1.582787e+01,1.722000e+02
5.302256e+04,6.136870e-01,8.782952e-01,8.790801e-01,1.804966e-01,1.780967e-07,1.389160e+01,-8.291862e-02,1.397452e+01,1.582804e+01,1.722000e+02
5.303256e+04,6.138027e-01,8.783019e-01,8.790816e-01,1.804984e-01,1.780500e-07,1.389186e+01,-8.291862e-02,1.397478e+01,1.582821e+01,1.722000e+02
5.304256e+04,6.139185e-01,8.783085e-01,8.790832e-01,1.805002e-01,1.780034e-07,1.389212e+01,-8.291862e-02,1.397503e+01,1.582839e+01,1.722000e+02
5.305256e+04,6.140342e-01,8.783152e-01,8.790848e-01,1.805020e-01,1.779569e-07,1.389237e+01,-8.291862e-02,1.397529e+01,1.582856e+01,1.722000e+02
5.306256e+04,6.141500e-01,8.783219e-01,8.790863e-01,1.805038e-01,1.779103e-07,1.389263e+01,-8.291862e-02,1.397555e+01,1.582873e+01,1.722000e+02
5.307256e+04,6.142657e-01,8.783285e-01,8.790879e-01,1.805055e-01,1.778638e-07,1.389289e+01,-8.291862e-02,1.397581e+01,1.582890e+01,1.722000e+02
5.308256e+04,6.143815e-01,8.783352e-01,8.790894e-01,1.805073e-01,1.778172e-07,1.389315e+01,-8.291862e-02,1.397607e+01,1.582908e+01,1.722000e+02
5.309256e+04,6.144972e-01,8.783418e-01,8.790910e-01,1.805091e-01,1.777707e-07,1.389340e+01,-8.291862e-02,1.397632e+01,1.582925e+01,1.722000e+02
5.310256e+04,6.146130e-01,8.783485e-01,8.790926e-01,1.805109e-01,1.777242e-07,1.389366e+01,-8.291862e-02,1.397658e+01,1.582942e+01,1.722000e+02
5.311256e+04,6.147287e-01,8.783552e-01,8.790941e-01,1.805127e-01,1.776777e-07,1.389392e+01,-8.291862e-02,1.397684e+01,1.582960e+01,1.722000e+02
5.312256e+04,6.148445e-01,8.783618e-01,8.790957e-01,1.805144e-01,1.776313e-07,1.389418e+01,-8.291862e-02,1.397710e+01,1.582977e+01,1.722000e+02
5.313256e+04,6.149602e-01,8.783685e-01,8.790973e-01,1.805162e-01,1.775848e-07,1.389444e+01,-8.291862e-02,1.397735e+01,1.582994e+01,1.722000e+02
5.314256e+04,6.150760e-01,8.783751e-01,8.790988e-01,1.805180e-01,1.775384e-07,1.389469e+01,-8.291862e-02,1.397761e+01,1.583011e+01,1.722000e+02
5.315256e+04,6.151917e-01,8.783818e-01,8.791004e-01,1.805198e-01,1.774920e-07,1.389495e+01,-8.291862e-02,1.397787e+01,1.583029e+01,1.722000e+02
5.316256e+04,6.153075e-01,8.783836e-01,8.791019e-01,1.805215e-01,1.774456e-07,1.389479e+01,-8.291862e-02,1.397771e+01,1.583007e+01,1.722000e+02
5.317256e+04,6.154232e-01,8.783783e-01,8.791035e-01,1.805233e-01,1.773992e-07,1.389402e+01,-8.291862e-02,1.397694e+01,1.582929e+01,1.722000e+02
5.318256e+04,6.155389e-01,8.783730e-01,8.791051e-01,1.805251e-01,1.773528e-07,1.389325e+01,-8.291862e-02,1.397617e+01,1.582851e+01,1.722000e+02
5.319257e+04,6.156547e-01,8.783677e-01,8.791066e-01,1.805269e-01,1.773064e-07,1.389248e+01,-8.291862e-02,1.397540e+01,1.582773e+01,1.722000e+02
5.320257e+04,6.157704e-01,8.783624e-01,8.791082e-01,1.805286e-01,1.772601e-07,1.389172e+01,-8.291862e-02,1.397464e+01,1.582696e+01,1.722000e+02
5.321257e+04,6.158862e-01,8.783571e-01,8.791097e-01,1.805304e-01,1.772138e-07,1.389095e+01,-8.291862e-02,1.397387e+01,1.582618e+01,1.722000e+02
5.322257e+04,6.160019e-01,8.783518e-01,8.791113e-01,1.805322e-01,1.771675e-07,1.389018e+01,-8.291862e-02,1.397310e+01,1.582540e+01,1.722000e+02
5.323257e+04,6.161177e-01,8.783465e-01,8.791128e-01,1.805339e-01,1.771212e-07,1.388941e+01,-8.291862e-02,1.397233e+01,1.582462e+01,1.722000e+02
5.324257e+04,6.162334e-01,8.783412e-01,8.791144e-01,1.805357e-01,1.770749e-07,1.388864e+01,-8.291862e-02,1.397156e+01,1.582384e+01,1.722000e+02
5.325257e+04,6.163492e-01,8.783359e-01,8.791160e-01,1.805375e-01,1.770286e-07,1.388788e+01,-8.291862e-02,1.397080e+01,1.582306e+01,1.722000e+02
5.326257e+04,6.164649e-01,8.783306e-01,8.791175e-01,1.805393e-01,1.769824e-07,1.388711e+01,-8.291862e-02,1.397003e+01,1.582228e+01,1.722000e+02
5.327257e+04,6.165807e-01,8.783254e-01,8.791191e-01,1.805410e-01,1.769362e-07,1.388634e+01,-8.291862e-02,1.396926e+01,1.582151e+01,1.722000e+02
5.328257e+04,6.166964e-01,8.783201e-01,8.791206e-01,1.805428e-01,1.768900e-07,1.388557e+01,-8.291862e-02,1.396849e+01,1.582073e+01,1.722000e+02
5.329257e+04,6.168122e-01,8.783148e-01,8.791222e-01,1.805446e-01,1.768438e-07,1.388480e+01,-8.291862e-02,1.396772e+01,1.581995e+01,1.722000e+02
5.330257e+04,6.169279e-01,8.783095e-01,8.791237e-01,1.805463e-01,1.767976e-07,1.388404e+01,-8.291862e-02,1.396696e+01,1.581917e+01,1.722000e+02
5.331257e+04,6.170436e-01,8.783042e-01,8.791253e-01,1.805481e-01,1.767514e-07,1.388327e+01,-8.291862e-02,1.396619e+01,1.581839e+01,1.722000e+02
5.332257e+04,6.171594e-01,8.782989e-01,8.791268e-01,1.805499e-01,1.767053e-07,1.388250e+01,-8.291862e-02,1.396542e+01,1.581761e+01,1.722000e+02
5.333257e+04,6.172751e-01,8.782936e-01,8.791284e-01,1.805516e-01,1.766591e-07,1.388173e+01,-8.291862e-02,1.396465e+01,1.581683e+01,1.722000e+02
5.334257e+04,6.173909e-01,8.782883e-01,8.791300e-01,1.805534e-01,1.766130e-07,1.388097e+01,-8.291862e-02,1.396388e+01,1.581606e+01,1.722000e+02
5.335257e+04,6.175066e-01,8.782830e-01,8.791315e-01,1.805552e-01,1.765669e-07,1.388020e+01,-8.291862e-02,1.396312e+01,1.581528e+01,1.722000e+02
5.336257e+04,6.176224e-01,8.782777e-01,8.791331e-01,1.805569e-01,1.765208e-07,1.387943e+01,-8.291862e-02,1.396235e+01,1.581450e+01,1.722000e+02
5.337257e+04,6.177381e-01,8.782724e-01,8.791346e-01,1.805587e-01,1.764748e-07,1.387866e+01,-8.291862e-02,1.396158e+01,1.581372e+01,1.722000e+02
5.338257e+04,6.178539e-01,8.782671e-01,8.791362e-01,1.805605e-01,1.764287e-07,1.387789e+01,-8.291862e-02,1.396081e+01,1.581294e+01,1.722000e+02
5.339257e+04,6.179696e-01,8.782619e-01,8.791377e-01,1.805622e-01,1.763827e-07,1.387713e+01,-8.291862e-02,1.396004e+01,1.581216e+01,1.722000e+02
5.340258e+04,6.180854e-01,8.782566e-01,8.791393e-01,1.805640e-01,1.763366e-07,1.387636e+01,-8.291862e-02,1.395928e+01,1.581138e+01,1.722000e+02
5.341258e+04,6.182011e-01,8.782532e-01,8.791408e-01,1.805658e-01,1.762906e-07,1.387605e+01,-8.291862e-02,1.395896e+01,1.581109e+01,1.722014e+02
5.342258e+04,6.183169e-01,8.782532e-01,8.791424e-01,1.805675e-01,1.762446e-07,1.387656e+01,-8.291862e-02,1.395948e+01,1.581168e+01,1.722054e+02
5.343258e+04,6.184326e-01,8.782532e-01,8.791439e-01,1.805693e-01,1.761987e-07,1.387708e+01,-8.291862e-02,1.395999e+01,1.581226e+01,1.722095e+02
5.344258e+04,6.185483e-01,8.782532e-01,8.791455e-01,1.805710e-01,1.761527e-07,1.387759e+01,-8.291862e-02,1.396051e+01,1.581285e+01,1.722135e+02
