255,42200.67503,1.175034722,26.156,26.156,2887.91,-1.07642,-29008.1,0.0508453,-0.614581,157.2,174,22.1,160.4,21.7,167.9,9.86243,115.872,1.85121,0.654903,0.16131,-0.36504626,-0.369937792,9.47495374,9.470062208,9.472507974,1,Isco,-285.613,-89.00199932,-90.15144342,-89.57686232,-89.57686232,1.215632839,0.909117567,0.910459685,0.909788296,0.909788296
256,42200.67515,1.175150463,26.1587,26.1587,2887.91,-0.153076,-29008.1,0.0508453,-0.615336,155.9,173,22.1,158.9,21.7,167.9,9.86243,115.872,1.85121,0.655269,0.161682,-0.3659759,-0.370882672,9.4740241,9.469117328,9.471570714,1,Isco,-285.613,-89.22053899,-90.37334756,-89.79708509,-89.79708509,1.215632839,0.909372435,0.910719241,0.910045505,0.910045505
257,42200.67527,1.175266204,26.1616,26.1616,2886.99,-0.153076,-29008.1,0.0508453,-0.615148,154.8,172.1,22.1,157.8,21.7,167.9,9.86243,115.748,1.85121,0.655573,0.161682,-0.36674806,-0.370882672,9.47325194,9.469117328,9.471184634,1,Isco,-285.737,-89.4020273,-90.37334756,-89.88778812,-89.88778812,1.215891387,0.9095842,0.910719241,0.910151485,0.910151485
258,42200.67538,1.175381944,26.1644,26.1644,2886.99,-0.153076,-29008.1,0.0508453,-0.61477,154,171.3,22.1,156.3,21.7,167.9,9.86243,115.484,1.85121,0.655847,0.161961,-0.36744402,-0.371591332,9.47255598,9.468408668,9.470482324,1,Isco,-286.001,-89.5655815,-90.53974806,-90.05276608,-90.05276608,1.21644221,0.909775124,0.910913974,0.910344311,0.910344311
259,42200.67549,1.175486111,26.167,26.167,2886.99,-1.07642,-29008.1,0.0508453,-0.615525,153.1,171.1,22.1,155.3,21.7,167.9,9.86243,115.36,1.85121,0.656213,0.162737,-0.36837366,-0.373562372,9.47162634,9.466437628,9.469031984,1,Isco,-286.125,-89.78401611,-91.00244369,-90.39338844,-90.39338844,1.216701102,0.910030237,0.911455888,0.91074269,0.91074269
260,42200.6756,1.175601852,26.1699,26.1699,2886.99,-0.153076,-29008.1,0.0508453,-0.614959,152.5,171.4,22.2,154.1,21.7,167.9,9.86243,115.251,1.85121,0.6567,0.16283,-0.36961064,-0.373798592,9.47038936,9.466201408,9.468295384,1,Isco,-286.234,-90.07460229,-91.05788333,-90.56634609,-90.56634609,1.216928768,0.91036984,0.911520863,0.910945108,0.910945108
261,42200.67573,1.175729167,26.1726,26.1726,2886.99,-1.07642,-29008.1,0.0508453,-0.61477,152,171.8,22.1,153.9,21.7,167.7,9.86243,115.019,1.85121,0.656975,0.163233,-0.37030914,-0.374822212,9.46969086,9.465177788,9.467434324,1,Isco,-286.466,-90.23865915,-91.29809143,-90.76849521,-90.76849521,1.217413624,0.910561682,0.911802491,0.911181804,0.911181804
262,42200.67584,1.175844907,26.1755,26.1755,2886.99,-1.07642,-29008.1,0.0508453,-0.615525,151.5,171.7,22.1,153.1,21.7,167.9,9.86243,114.864,1.85121,0.656883,0.163326,-0.37007546,-0.375058432,9.46992454,9.464941568,9.467433054,1,Isco,-286.621,-90.18377723,-91.35351706,-90.76879334,-90.76879334,1.217737774,0.910497496,0.911867499,0.911182154,0.911182154
263,42200.67596,1.175960648,26.1782,26.1782,2887.91,-0.153076,-29008.1,0.0508453,-0.614581,151,171.1,22.1,153.5,21.7,167.8,9.86243,114.631,1.85121,0.657371,0.163605,-0.37131498,-0.375767092,9.46868502,9.464232908,9.466458964,1,Isco,-286.854,-90.47486064,-91.51977818,-90.9974361,-90.9974361,1.218225369,0.910838029,0.912062559,0.911450019,0.911450019
264,42200.67608,1.176076389,26.1809,26.1809,2886.99,-0.153076,-29008.1,0.0508453,-0.615148,150.7,170.5,22.1,154.4,21.6,167.8,9.86243,114.523,1.85121,0.657645,0.163915,-0.37201094,-0.376554492,9.46798906,9.463445508,9.465717284,1,Isco,-286.962,-90.63826509,-91.70448503,-91.17149659,-91.17149659,1.218451511,0.911029304,0.912279358,0.911654045,0.911654045
